,year,county,cnt
7742,2014,40109,16
7743,2014,40111,1
7744,2014,40115,1
7745,2014,40117,2
7746,2014,40119,2
7747,2014,40121,2
7748,2014,40125,2
7749,2014,40127,3
7750,2014,40131,3
7751,2014,40133,2
7752,2014,40135,6
7753,2014,40137,1
7754,2014,40139,4
7755,2014,40143,5
7756,2014,40145,1
7757,2014,40147,3
7758,2014,40149,1
7759,2014,40151,1
7760,2014,40153,1
7761,2014,41001,3
7762,2014,41011,1
7763,2014,41017,1
7764,2014,41019,3
7765,2014,41023,1
7766,2014,41025,3
7767,2014,41029,3
7768,2014,41031,3
7769,2014,41035,4
7770,2014,41037,1
7771,2014,41039,4
7772,2014,41043,4
7773,2014,41045,3
7774,2014,41047,2
7775,2014,41049,3
7776,2014,41051,3
7777,2014,41055,1
7778,2014,41059,6
7779,2014,41061,4
7780,2014,41067,1
7781,2014,42001,2
7782,2014,42003,7
7783,2014,42007,2
7784,2014,42009,9
7785,2014,42011,12
7786,2014,42013,5
7787,2014,42015,5
7788,2014,42017,9
7789,2014,42019,7
7790,2014,42021,3
7791,2014,42025,1
7792,2014,42027,7
7793,2014,42029,3
7794,2014,42033,2
7795,2014,42035,6
7796,2014,42037,3
7797,2014,42039,1
7798,2014,42041,7
7799,2014,42043,6
7800,2014,42045,1
7801,2014,42049,8
7802,2014,42051,2
7803,2014,42055,3
7804,2014,42057,1
7805,2014,42059,2
7806,2014,42061,3
7807,2014,42063,1
7808,2014,42065,5
7809,2014,42067,1
7810,2014,42069,2
7811,2014,42071,7
7812,2014,42073,2
7813,2014,42075,6
7814,2014,42077,3
7815,2014,42079,9
7816,2014,42081,4
7817,2014,42083,1
7818,2014,42085,1
7819,2014,42087,3
7820,2014,42091,4
7821,2014,42095,2
7822,2014,42097,2
7823,2014,42099,2
7824,2014,42101,1
7825,2014,42103,2
7826,2014,42107,7
7827,2014,42109,1
7828,2014,42111,3
7829,2014,42113,1
7830,2014,42115,8
7831,2014,42117,7
7832,2014,42121,2
7833,2014,42123,2
7834,2014,42125,3
7835,2014,42127,3
7836,2014,42129,5
7837,2014,42131,1
7838,2014,42133,6
7839,2014,44003,1
7840,2014,44007,4
7841,2014,45001,1
7842,2014,45003,9
7843,2014,45007,3
7844,2014,45009,1
7845,2014,45015,7
7846,2014,45017,1
7847,2014,45019,8
7848,2014,45021,8
7849,2014,45023,2
7850,2014,45025,4
7851,2014,45027,2
7852,2014,45029,5
7853,2014,45031,2
7854,2014,45033,4
7855,2014,45035,8
7856,2014,45037,2
7857,2014,45039,4
7858,2014,45041,8
7859,2014,45043,4
7860,2014,45045,8
7861,2014,45047,2
7862,2014,45049,1
7863,2014,45051,7
7864,2014,45053,4
7865,2014,45055,1
7866,2014,45059,3
7867,2014,45061,2
7868,2014,45063,12
7869,2014,45067,4
7870,2014,45071,5
7871,2014,45073,2
7872,2014,45075,8
7873,2014,45079,6
7874,2014,45081,2
7875,2014,45083,13
7876,2014,45085,4
7877,2014,45087,1
7878,2014,45089,2
7879,2014,45091,8
7880,2014,46003,2
7881,2014,46005,3
7882,2014,46011,3
7883,2014,46013,2
7884,2014,46015,2
7885,2014,46019,4
7886,2014,46021,1
7887,2014,46023,1
7888,2014,46027,1
7889,2014,46029,3
7890,2014,46033,1
7891,2014,46035,3
7892,2014,46037,2
7893,2014,46047,2
7894,2014,46051,1
7895,2014,46053,2
7896,2014,46055,1
7897,2014,46057,1
7898,2014,46063,1
7899,2014,46065,2
7900,2014,46071,2
7901,2014,46075,1
7902,2014,46079,3
7903,2014,46083,3
7904,2014,46085,4
7905,2014,46087,1
7906,2014,46093,4
7907,2014,46099,8
7908,2014,46101,2
7909,2014,46103,2
7910,2014,46105,1
7911,2014,46109,1
7912,2014,46115,1
7913,2014,46121,1
7914,2014,46123,1
7915,2014,46125,1
7916,2014,46127,2
7917,2014,46129,1
7918,2014,46135,3
7919,2014,47001,2
7920,2014,47005,2
7921,2014,47011,3
7922,2014,47013,1
7923,2014,47017,1
7924,2014,47021,1
7925,2014,47023,2
7926,2014,47029,3
7927,2014,47031,4
7928,2014,47035,3
7929,2014,47037,9
7930,2014,47043,2
7931,2014,47047,3
7932,2014,47053,5
7933,2014,47055,1
7934,2014,47059,4
7935,2014,47065,6
7936,2014,47069,1
7937,2014,47071,4
7938,2014,47075,4
7939,2014,47077,3
7940,2014,47079,1
7941,2014,47085,1
7942,2014,47089,5
7943,2014,47091,1
7944,2014,47093,12
7945,2014,47097,1
7946,2014,47103,2
7947,2014,47105,1
7948,2014,47107,1
7949,2014,47109,1
7950,2014,47113,7
7951,2014,47115,6
7952,2014,47117,2
7953,2014,47119,3
7954,2014,47123,4
7955,2014,47125,1
7956,2014,47131,1
7957,2014,47141,5
7958,2014,47143,1
7959,2014,47145,2
7960,2014,47147,2
7961,2014,47149,7
7962,2014,47157,10
7963,2014,47159,1
7964,2014,47161,1
7965,2014,47163,2
7966,2014,47171,1
7967,2014,47177,2
7968,2014,47187,2
7969,2014,47189,3
7970,2014,48003,1
7971,2014,48005,9
7972,2014,48013,2
7973,2014,48015,3
7974,2014,48021,5
7975,2014,48023,1
7976,2014,48025,1
7977,2014,48027,3
7978,2014,48029,18
7979,2014,48031,2
7980,2014,48037,6
7981,2014,48039,5
7982,2014,48041,4
7983,2014,48043,1
7984,2014,48045,1
7985,2014,48047,2
7986,2014,48051,1
7987,2014,48053,1
7988,2014,48055,3
7989,2014,48057,2
7990,2014,48061,7
7991,2014,48065,1
7992,2014,48067,3
7993,2014,48071,3
7994,2014,48073,4
7995,2014,48075,2
7996,2014,48077,1
7997,2014,48081,1
7998,2014,48085,2
7999,2014,48089,4
8000,2014,48091,1
8001,2014,48097,2
8002,2014,48099,1
8003,2014,48105,1
8004,2014,48107,1
8005,2014,48109,4
8006,2014,48111,2
8007,2014,48113,18
8008,2014,48117,1
8009,2014,48121,7
8010,2014,48123,1
8011,2014,48127,2
8012,2014,48131,2
8013,2014,48133,2
8014,2014,48135,4
8015,2014,48139,9
8016,2014,48141,9
8017,2014,48143,1
8018,2014,48145,2
8019,2014,48147,1
8020,2014,48149,1
8021,2014,48157,6
8022,2014,48159,2
8023,2014,48161,5
8024,2014,48163,6
8025,2014,48165,1
8026,2014,48167,4
8027,2014,48169,1
8028,2014,48171,1
8029,2014,48177,3
8030,2014,48179,3
8031,2014,48183,6
8032,2014,48185,2
8033,2014,48187,6
8034,2014,48189,1
8035,2014,48191,1
8036,2014,48193,2
8037,2014,48201,54
8038,2014,48203,3
8039,2014,48207,1
8040,2014,48209,3
8041,2014,48211,1
8042,2014,48213,1
8043,2014,48215,14
8044,2014,48217,3
8045,2014,48219,1
8046,2014,48221,1
8047,2014,48223,1
8048,2014,48227,2
8049,2014,48229,1
8050,2014,48231,2
8051,2014,48233,1
8052,2014,48235,1
8053,2014,48239,2
8054,2014,48241,3
8055,2014,48245,2
8056,2014,48247,1
8057,2014,48249,5
8058,2014,48251,4
8059,2014,48253,4
8060,2014,48255,2
8061,2014,48257,7
8062,2014,48259,1
8063,2014,48267,5
8064,2014,48271,1
8065,2014,48273,7
8066,2014,48277,2
8067,2014,48279,1
8068,2014,48281,1
8069,2014,48283,3
8070,2014,48287,1
8071,2014,48289,5
8072,2014,48291,1
8073,2014,48293,2
8074,2014,48295,2
8075,2014,48297,5
8076,2014,48303,6
8077,2014,48307,1
8078,2014,48309,6
8079,2014,48317,1
8080,2014,48323,3
8081,2014,48325,1
8082,2014,48329,6
8083,2014,48331,2
8084,2014,48337,2
8085,2014,48339,6
8086,2014,48341,2
8087,2014,48343,2
8088,2014,48347,5
8089,2014,48349,4
8090,2014,48351,1
8091,2014,48353,2
8092,2014,48355,10
8093,2014,48357,3
8094,2014,48359,2
8095,2014,48361,3
8096,2014,48363,1
8097,2014,48365,2
8098,2014,48367,5
8099,2014,48369,2
8100,2014,48371,5
8101,2014,48373,6
8102,2014,48375,4
8103,2014,48379,1
8104,2014,48381,5
8105,2014,48383,1
8106,2014,48389,2
8107,2014,48391,2
8108,2014,48395,1
8109,2014,48397,3
8110,2014,48399,1
8111,2014,48401,1
8112,2014,48405,1
8113,2014,48407,2
8114,2014,48409,5
8115,2014,48411,1
8116,2014,48415,1
8117,2014,48419,4
8118,2014,48421,2
8119,2014,48423,8
8120,2014,48427,2
8121,2014,48431,1
8122,2014,48437,1
8123,2014,48439,9
8124,2014,48441,6
8125,2014,48443,1
8126,2014,48445,1
8127,2014,48449,2
8128,2014,48451,3
8129,2014,48453,3
8130,2014,48457,2
8131,2014,48459,1
8132,2014,48463,1
8133,2014,48465,2
8134,2014,48467,4
8135,2014,48469,4
8136,2014,48471,3
8137,2014,48473,5
8138,2014,48475,3
8139,2014,48477,1
8140,2014,48479,8
8141,2014,48481,5
8142,2014,48483,1
8143,2014,48485,4
8144,2014,48487,3
8145,2014,48491,5
8146,2014,48495,1
8147,2014,48497,10
8148,2014,48507,1
8149,2014,49001,2
8150,2014,49003,9
8151,2014,49005,2
8152,2014,49007,2
8153,2014,49011,3
8154,2014,49013,3
8155,2014,49015,2
8156,2014,49017,3
8157,2014,49019,1
8158,2014,49021,3
8159,2014,49023,3
8160,2014,49025,1
8161,2014,49027,6
8162,2014,49035,6
8163,2014,49037,2
8164,2014,49041,4
8165,2014,49043,5
8166,2014,49045,4
8167,2014,49047,3
8168,2014,49049,1
8169,2014,49051,1
8170,2014,49053,5
8171,2014,49057,4
8172,2014,50001,2
8173,2014,50007,1
8174,2014,50011,5
8175,2014,50013,2
8176,2014,50015,2
8177,2014,50017,1
8178,2014,50019,3
8179,2014,50021,4
8180,2014,50023,1
8181,2014,50025,4
8182,2014,50027,1
8183,2014,51001,1
8184,2014,51007,1
8185,2014,51009,3
8186,2014,51011,1
8187,2014,51015,5
8188,2014,51019,3
8189,2014,51021,1
8190,2014,51023,3
8191,2014,51025,2
8192,2014,51031,3
8193,2014,51033,5
8194,2014,51035,4
8195,2014,51041,2
8196,2014,51047,1
8197,2014,51053,1
8198,2014,51061,2
8199,2014,51067,1
8200,2014,51069,3
8201,2014,51077,1
8202,2014,51081,6
8203,2014,51083,2
8204,2014,51085,4
8205,2014,51089,5
8206,2014,51101,2
8207,2014,51109,1
8208,2014,51111,1
8209,2014,51117,5
8210,2014,51119,1
8211,2014,51121,3
8212,2014,51127,3
8213,2014,51131,1
8214,2014,51135,1
8215,2014,51137,1
8216,2014,51143,6
8217,2014,51149,4
8218,2014,51155,3
8219,2014,51163,6
8220,2014,51165,2
8221,2014,51167,1
8222,2014,51169,1
8223,2014,51171,4
8224,2014,51173,2
8225,2014,51175,4
8226,2014,51177,1
8227,2014,51179,1
8228,2014,51183,1
8229,2014,51185,1
8230,2014,51187,1
8231,2014,51191,1
8232,2014,51195,4
8233,2014,51197,10
8234,2014,51520,1
8235,2014,51550,2
8236,2014,51680,1
8237,2014,51700,1
8238,2014,51710,1
8239,2014,51740,1
8240,2014,51770,1
8241,2014,51800,5
8242,2014,51810,1
8243,2014,53001,4
8244,2014,53005,4
8245,2014,53007,2
8246,2014,53011,1
8247,2014,53015,2
8248,2014,53017,2
8249,2014,53021,2
8250,2014,53023,1
8251,2014,53025,3
8252,2014,53027,1
8253,2014,53033,4
8254,2014,53037,3
8255,2014,53041,4
8256,2014,53043,1
8257,2014,53047,1
8258,2014,53053,4
8259,2014,53057,2
8260,2014,53061,2
8261,2014,53063,5
8262,2014,53067,1
8263,2014,53073,3
8264,2014,53077,3
8265,2014,54007,3
8266,2014,54011,1
8267,2014,54015,2
8268,2014,54017,2
8269,2014,54025,2
8270,2014,54027,1
8271,2014,54029,1
8272,2014,54035,3
8273,2014,54039,4
8274,2014,54041,1
8275,2014,54049,2
8276,2014,54055,1
8277,2014,54061,1
8278,2014,54065,1
8279,2014,54067,2
8280,2014,54069,1
8281,2014,54077,2
8282,2014,54079,2
8283,2014,54081,2
8284,2014,54103,1
8285,2014,54107,2
8286,2014,55001,2
8287,2014,55003,1
8288,2014,55005,3
8289,2014,55007,1
8290,2014,55009,11
8291,2014,55015,6
8292,2014,55017,4
8293,2014,55019,1
8294,2014,55021,4
8295,2014,55023,3
8296,2014,55025,5
8297,2014,55027,5
8298,2014,55031,3
8299,2014,55033,2
8300,2014,55035,4
8301,2014,55037,1
8302,2014,55039,7
8303,2014,55041,2
8304,2014,55043,4
8305,2014,55045,4
8306,2014,55049,1
8307,2014,55051,1
8308,2014,55053,4
8309,2014,55055,6
8310,2014,55057,8
8311,2014,55059,4
8312,2014,55063,6
8313,2014,55065,3
8314,2014,55067,3
8315,2014,55069,3
8316,2014,55071,5
8317,2014,55073,8
8318,2014,55075,4
8319,2014,55077,2
8320,2014,55079,5
8321,2014,55081,6
8322,2014,55083,6
8323,2014,55085,4
8324,2014,55087,9
8325,2014,55089,1
8326,2014,55091,1
8327,2014,55095,2
8328,2014,55097,3
8329,2014,55099,4
8330,2014,55101,5
8331,2014,55103,2
8332,2014,55105,6
8333,2014,55107,2
8334,2014,55109,6
8335,2014,55111,2
8336,2014,55113,1
8337,2014,55115,6
8338,2014,55117,8
8339,2014,55119,1
8340,2014,55121,8
8341,2014,55123,2
8342,2014,55125,3
8343,2014,55127,3
8344,2014,55129,2
8345,2014,55131,6
8346,2014,55133,5
8347,2014,55135,5
8348,2014,55137,6
8349,2014,55139,6
8350,2014,55141,6
8351,2014,56001,5
8352,2014,56003,2
8353,2014,56005,4
8354,2014,56007,5
8355,2014,56009,2
8356,2014,56011,2
8357,2014,56013,2
8358,2014,56015,1
8359,2014,56017,1
8360,2014,56019,2
8361,2014,56021,11
8362,2014,56023,3
8363,2014,56025,5
8364,2014,56027,2
8365,2014,56029,1
8366,2014,56031,5
8367,2014,56033,1
8368,2014,56037,7
8369,2014,56039,1
8370,2014,56041,2
8371,2014,56043,1
8372,2014,56045,1
8373,2015,01001,1
8374,2015,01003,5
8375,2015,01005,1
8376,2015,01007,1
8377,2015,01011,1
8378,2015,01015,1
8379,2015,01017,2
8380,2015,01019,1
8381,2015,01021,7
8382,2015,01023,2
8383,2015,01025,6
8384,2015,01029,3
8385,2015,01031,5
8386,2015,01033,5
8387,2015,01035,5
8388,2015,01037,1
8389,2015,01039,3
8390,2015,01041,1
8391,2015,01043,8
8392,2015,01045,5
8393,2015,01047,4
8394,2015,01049,2
8395,2015,01051,2
8396,2015,01053,11
8397,2015,01055,4
8398,2015,01057,3
8399,2015,01063,3
8400,2015,01067,4
8401,2015,01069,5
8402,2015,01071,4
8403,2015,01073,9
8404,2015,01079,4
8405,2015,01081,3
8406,2015,01085,3
8407,2015,01087,3
8408,2015,01089,1
8409,2015,01091,2
8410,2015,01093,4
8411,2015,01095,1
8412,2015,01097,9
8413,2015,01099,1
8414,2015,01101,3
8415,2015,01103,6
8416,2015,01107,1
8417,2015,01109,2
8418,2015,01111,1
8419,2015,01113,2
8420,2015,01115,5
8421,2015,01117,4
8422,2015,01119,2
8423,2015,01121,7
8424,2015,01123,2
8425,2015,01125,8
8426,2015,01127,2
8427,2015,01133,2
8428,2015,02020,1
8429,2015,02066,3
8430,2015,02068,1
8431,2015,02090,1
8432,2015,02100,1
8433,2015,02122,3
8434,2015,02170,2
8435,2015,02240,4
8436,2015,02290,2
8437,2015,04001,2
8438,2015,04003,2
8439,2015,04005,5
8440,2015,04007,1
8441,2015,04009,3
8442,2015,04012,5
8443,2015,04013,17
8444,2015,04015,9
8445,2015,04017,6
8446,2015,04019,3
8447,2015,04021,7
8448,2015,04023,2
8449,2015,04025,3
8450,2015,04027,4
8451,2015,05001,2
8452,2015,05003,2
8453,2015,05005,2
8454,2015,05007,2
8455,2015,05009,1
8456,2015,05011,1
8457,2015,05013,1
8458,2015,05015,1
8459,2015,05017,2
8460,2015,05019,4
8461,2015,05023,1
8462,2015,05027,1
8463,2015,05029,1
8464,2015,05031,2
8465,2015,05033,2
8466,2015,05035,9
8467,2015,05037,1
8468,2015,05039,1
8469,2015,05043,1
8470,2015,05045,2
8471,2015,05047,4
8472,2015,05051,1
8473,2015,05055,1
8474,2015,05057,2
8475,2015,05059,3
8476,2015,05061,1
8477,2015,05063,2
8478,2015,05067,2
8479,2015,05069,4
8480,2015,05071,2
8481,2015,05075,1
8482,2015,05079,1
8483,2015,05081,1
8484,2015,05085,3
8485,2015,05087,1
8486,2015,05091,1
8487,2015,05093,3
8488,2015,05095,1
8489,2015,05099,4
8490,2015,05103,2
8491,2015,05107,1
8492,2015,05111,2
8493,2015,05113,2
8494,2015,05115,4
8495,2015,05117,2
8496,2015,05119,11
8497,2015,05123,5
8498,2015,05125,3
8499,2015,05127,1
8500,2015,05131,3
8501,2015,05133,1
8502,2015,05135,1
8503,2015,05137,1
8504,2015,05139,5
8505,2015,05141,3
8506,2015,05143,4
8507,2015,05145,7
8508,2015,05147,2
8509,2015,06001,5
8510,2015,06007,1
8511,2015,06013,2
8512,2015,06019,12
8513,2015,06021,1
8514,2015,06023,2
8515,2015,06025,2
8516,2015,06027,2
8517,2015,06029,22
8518,2015,06031,2
8519,2015,06033,3
8520,2015,06037,20
8521,2015,06039,3
8522,2015,06045,1
8523,2015,06047,5
8524,2015,06051,2
8525,2015,06053,3
8526,2015,06061,1
8527,2015,06063,1
8528,2015,06065,16
8529,2015,06067,1
8530,2015,06069,1
8531,2015,06071,21
8532,2015,06073,8
8533,2015,06077,11
8534,2015,06079,3
8535,2015,06081,1
8536,2015,06085,4
8537,2015,06089,3
8538,2015,06093,2
8539,2015,06095,3
8540,2015,06097,1
8541,2015,06099,3
8542,2015,06101,2
8543,2015,06103,5
8544,2015,06107,11
8545,2015,06111,1
8546,2015,06113,4
8547,2015,08001,7
8548,2015,08003,3
8549,2015,08009,1
8550,2015,08013,2
8551,2015,08015,1
8552,2015,08019,1
8553,2015,08025,1
8554,2015,08031,2
8555,2015,08035,1
8556,2015,08041,3
8557,2015,08043,1
8558,2015,08045,2
8559,2015,08055,1
8560,2015,08059,2
8561,2015,08063,5
8562,2015,08067,1
8563,2015,08069,1
8564,2015,08071,1
8565,2015,08073,5
8566,2015,08075,4
8567,2015,08077,5
8568,2015,08081,1
8569,2015,08083,1
8570,2015,08085,2
8571,2015,08087,5
8572,2015,08089,2
8573,2015,08093,1
8574,2015,08099,3
8575,2015,08101,3
8576,2015,08103,2
8577,2015,08105,1
8578,2015,08109,1
8579,2015,08123,8
8580,2015,08125,2
8581,2015,09001,1
8582,2015,09003,3
8583,2015,09009,7
8584,2015,09011,3
8585,2015,09013,1
8586,2015,09015,1
8587,2015,10001,1
8588,2015,10003,7
8589,2015,10005,7
8590,2015,12001,2
8591,2015,12003,3
8592,2015,12005,3
8593,2015,12009,5
8594,2015,12011,7
8595,2015,12015,1
8596,2015,12019,3
8597,2015,12021,1
8598,2015,12023,4
8599,2015,12031,7
8600,2015,12033,2
8601,2015,12039,2
8602,2015,12047,3
8603,2015,12051,2
8604,2015,12053,1
8605,2015,12055,3
8606,2015,12057,10
8607,2015,12061,3
8608,2015,12063,5
8609,2015,12065,1
8610,2015,12067,2
8611,2015,12069,5
8612,2015,12071,2
8613,2015,12079,3
8614,2015,12081,2
8615,2015,12083,6
8616,2015,12086,9
8617,2015,12093,3
8618,2015,12095,6
8619,2015,12097,3
8620,2015,12099,4
8621,2015,12101,3
8622,2015,12103,3
8623,2015,12105,8
8624,2015,12107,1
8625,2015,12109,4
8626,2015,12111,5
8627,2015,12113,1
8628,2015,12115,1
8629,2015,12117,1
8630,2015,12119,7
8631,2015,12121,1
8632,2015,12123,3
8633,2015,12125,1
8634,2015,12127,1
8635,2015,12129,1
8636,2015,12131,2
8637,2015,13001,2
8638,2015,13003,3
8639,2015,13005,3
8640,2015,13011,2
8641,2015,13013,3
8642,2015,13015,7
8643,2015,13017,1
8644,2015,13021,4
8645,2015,13023,1
8646,2015,13029,3
8647,2015,13031,2
8648,2015,13035,7
8649,2015,13039,6
8650,2015,13043,3
8651,2015,13045,6
8652,2015,13047,4
8653,2015,13049,1
8654,2015,13051,5
8655,2015,13053,1
8656,2015,13055,1
8657,2015,13059,2
8658,2015,13063,3
8659,2015,13065,1
8660,2015,13067,1
8661,2015,13069,4
8662,2015,13071,1
8663,2015,13073,3
8664,2015,13075,2
8665,2015,13077,2
8666,2015,13081,1
8667,2015,13083,4
8668,2015,13087,5
8669,2015,13089,7
8670,2015,13091,1
8671,2015,13093,2
8672,2015,13095,1
8673,2015,13097,1
8674,2015,13101,4
8675,2015,13103,1
8676,2015,13105,2
8677,2015,13107,1
8678,2015,13111,1
8679,2015,13113,1
8680,2015,13115,4
8681,2015,13117,1
8682,2015,13119,5
8683,2015,13121,7
8684,2015,13127,5
8685,2015,13129,2
8686,2015,13131,3
8687,2015,13133,1
8688,2015,13135,2
8689,2015,13137,1
8690,2015,13139,3
8691,2015,13143,4
8692,2015,13145,2
8693,2015,13151,2
8694,2015,13153,2
8695,2015,13155,1
8696,2015,13157,4
8697,2015,13161,2
8698,2015,13163,4
8699,2015,13165,1
8700,2015,13175,5
8701,2015,13179,1
8702,2015,13181,1
8703,2015,13185,3
8704,2015,13189,3
8705,2015,13191,1
8706,2015,13197,1
8707,2015,13205,2
8708,2015,13207,1
8709,2015,13209,1
8710,2015,13211,2
8711,2015,13213,3
8712,2015,13215,4
8713,2015,13217,1
8714,2015,13219,2
8715,2015,13225,3
8716,2015,13233,2
8717,2015,13237,2
8718,2015,13241,1
8719,2015,13243,1
8720,2015,13245,5
8721,2015,13251,1
8722,2015,13253,1
8723,2015,13259,1
8724,2015,13261,4
8725,2015,13271,1
8726,2015,13273,2
8727,2015,13275,7
8728,2015,13277,2
8729,2015,13279,1
8730,2015,13285,4
8731,2015,13287,1
8732,2015,13289,2
8733,2015,13293,2
8734,2015,13297,1
8735,2015,13299,3
8736,2015,13303,1
8737,2015,13305,2
8738,2015,13309,1
8739,2015,13311,1
8740,2015,13313,3
8741,2015,13317,1
8742,2015,13321,1
8743,2015,16001,2
8744,2015,16003,1
8745,2015,16005,5
8746,2015,16007,1
8747,2015,16011,5
8748,2015,16017,2
8749,2015,16019,5
8750,2015,16021,1
8751,2015,16023,1
8752,2015,16027,7
8753,2015,16031,1
8754,2015,16033,1
8755,2015,16035,1
8756,2015,16039,3
8757,2015,16047,3
8758,2015,16049,1
8759,2015,16051,1
8760,2015,16053,3
8761,2015,16055,4
8762,2015,16059,1
8763,2015,16067,2
8764,2015,16069,2
8765,2015,16073,1
8766,2015,16079,1
8767,2015,16083,1
8768,2015,17005,1
8769,2015,17007,2
8770,2015,17009,2
8771,2015,17011,2
8772,2015,17017,2
8773,2015,17019,4
8774,2015,17023,2
8775,2015,17025,1
8776,2015,17027,1
8777,2015,17031,20
8778,2015,17033,1
8779,2015,17035,1
8780,2015,17037,2
8781,2015,17039,1
8782,2015,17041,2
8783,2015,17043,7
8784,2015,17049,6
8785,2015,17051,3
8786,2015,17055,1
8787,2015,17063,3
8788,2015,17073,4
8789,2015,17075,4
8790,2015,17081,5
8791,2015,17085,3
8792,2015,17089,4
8793,2015,17091,3
8794,2015,17093,3
8795,2015,17095,3
8796,2015,17097,8
8797,2015,17099,11
8798,2015,17103,1
8799,2015,17105,5
8800,2015,17107,1
8801,2015,17113,10
8802,2015,17115,3
8803,2015,17119,5
8804,2015,17125,1
8805,2015,17127,1
8806,2015,17135,2
8807,2015,17137,2
8808,2015,17141,5
8809,2015,17143,4
8810,2015,17147,1
8811,2015,17149,2
8812,2015,17153,1
8813,2015,17159,1
8814,2015,17161,2
8815,2015,17163,2
8816,2015,17167,5
8817,2015,17177,1
8818,2015,17179,3
8819,2015,17183,3
8820,2015,17189,3
8821,2015,17193,2
8822,2015,17195,1
8823,2015,17197,11
8824,2015,17199,1
8825,2015,17201,10
8826,2015,17203,4
8827,2015,18001,2
8828,2015,18003,6
8829,2015,18005,1
8830,2015,18007,1
8831,2015,18011,5
8832,2015,18017,1
8833,2015,18019,2
8834,2015,18021,3
8835,2015,18023,1
8836,2015,18025,2
8837,2015,18027,1
8838,2015,18029,2
8839,2015,18031,2
8840,2015,18033,3
8841,2015,18035,7
8842,2015,18037,1
8843,2015,18039,11
8844,2015,18043,1
8845,2015,18045,1
8846,2015,18049,1
8847,2015,18051,4
8848,2015,18053,5
8849,2015,18055,4
8850,2015,18059,2
8851,2015,18063,3
8852,2015,18065,5
8853,2015,18067,2
8854,2015,18069,1
8855,2015,18071,1
8856,2015,18073,8
8857,2015,18075,1
8858,2015,18081,4
8859,2015,18083,2
8860,2015,18085,1
8861,2015,18087,4
8862,2015,18089,15
8863,2015,18091,8
8864,2015,18093,1
8865,2015,18095,1
8866,2015,18097,4
8867,2015,18099,2
8868,2015,18101,1
8869,2015,18103,1
8870,2015,18105,1
8871,2015,18107,1
8872,2015,18109,3
8873,2015,18111,2
8874,2015,18127,8
8875,2015,18129,1
8876,2015,18131,3
8877,2015,18133,1
8878,2015,18135,1
8879,2015,18141,3
8880,2015,18143,1
8881,2015,18145,3
8882,2015,18147,1
8883,2015,18149,2
8884,2015,18151,6
8885,2015,18153,2
8886,2015,18157,2
8887,2015,18163,2
8888,2015,18165,1
8889,2015,18167,1
8890,2015,18169,1
8891,2015,18177,2
8892,2015,18183,1
8893,2015,19001,2
8894,2015,19005,3
8895,2015,19007,1
8896,2015,19011,2
8897,2015,19013,5
8898,2015,19017,2
8899,2015,19019,1
8900,2015,19021,1
8901,2015,19023,1
8902,2015,19027,2
8903,2015,19029,1
8904,2015,19031,2
8905,2015,19033,2
8906,2015,19035,1
8907,2015,19037,2
8908,2015,19039,3
8909,2015,19041,1
8910,2015,19043,1
8911,2015,19045,4
8912,2015,19047,1
8913,2015,19049,1
8914,2015,19053,1
8915,2015,19055,4
8916,2015,19057,2
8917,2015,19059,1
8918,2015,19061,6
8919,2015,19063,1
8920,2015,19065,1
8921,2015,19067,2
8922,2015,19069,1
8923,2015,19071,2
8924,2015,19073,1
8925,2015,19075,1
8926,2015,19077,1
8927,2015,19079,5
8928,2015,19085,2
8929,2015,19087,1
8930,2015,19089,3
8931,2015,19091,2
8932,2015,19093,1
8933,2015,19095,2
8934,2015,19097,1
8935,2015,19099,4
8936,2015,19101,1
8937,2015,19103,2
8938,2015,19105,3
8939,2015,19109,2
8940,2015,19111,4
8941,2015,19113,3
8942,2015,19115,2
8943,2015,19117,2
8944,2015,19121,1
8945,2015,19123,1
8946,2015,19125,1
8947,2015,19127,2
8948,2015,19133,2
8949,2015,19137,2
8950,2015,19139,4
8951,2015,19143,2
8952,2015,19149,1
8953,2015,19153,5
8954,2015,19155,6
8955,2015,19157,4
8956,2015,19163,5
8957,2015,19165,2
8958,2015,19167,1
8959,2015,19169,1
8960,2015,19171,2
8961,2015,19177,1
8962,2015,19179,4
8963,2015,19181,1
8964,2015,19183,3
8965,2015,19191,1
8966,2015,19193,4
8967,2015,19197,1
